fold,image_a,image_b,label,similarity
1,data\calibration\lfw\lfw\Justin_Guarini\Justin_Guarini_0001.jpg,data\calibration\lfw\lfw\Justin_Guarini\Justin_Guarini_0002.jpg,1,0.53618819
1,data\calibration\lfw\lfw\Justin_Guarini\Justin_Guarini_0002.jpg,data\calibration\lfw\lfw\Justin_Guarini\Justin_Guarini_0003.jpg,1,0.74496394
1,data\calibration\lfw\lfw\Justine_Henin\Justine_Henin_0002.jpg,data\calibration\lfw\lfw\Justine_Henin\Justine_Henin_0003.jpg,1,0.60686201
1,data\calibration\lfw\lfw\Kate_Winslet\Kate_Winslet_0001.jpg,data\calibration\lfw\lfw\Kate_Winslet\Kate_Winslet_0002.jpg,1,0.03010058
1,data\calibration\lfw\lfw\Kate_Winslet\Kate_Winslet_0001.jpg,data\calibration\lfw\lfw\Kate_Winslet\Kate_Winslet_0004.jpg,1,0.59891766
1,data\calibration\lfw\lfw\Kate_Winslet\Kate_Winslet_0002.jpg,data\calibration\lfw\lfw\Kate_Winslet\Kate_Winslet_0003.jpg,1,0.01670275
1,data\calibration\lfw\lfw\Kate_Winslet\Kate_Winslet_0002.jpg,data\calibration\lfw\lfw\Kate_Winslet\Kate_Winslet_0004.jpg,1,0.02323537
1,data\calibration\lfw\lfw\Kathy_Winters\Kathy_Winters_0001.jpg,data\calibration\lfw\lfw\Kathy_Winters\Kathy_Winters_0002.jpg,1,0.87590235
1,data\calibration\lfw\lfw\Kelvin_Sampson\Kelvin_Sampson_0001.jpg,data\calibration\lfw\lfw\Kelvin_Sampson\Kelvin_Sampson_0002.jpg,1,0.77341026
1,data\calibration\lfw\lfw\Kevin_Stallings\Kevin_Stallings_0001.jpg,data\calibration\lfw\lfw\Kevin_Stallings\Kevin_Stallings_0002.jpg,1,0.74218339
1,data\calibration\lfw\lfw\Kim_Jong-Il\Kim_Jong-Il_0002.jpg,data\calibration\lfw\lfw\Kim_Jong-Il\Kim_Jong-Il_0003.jpg,1,0.79859000
1,data\calibration\lfw\lfw\Kristin_Davis\Kristin_Davis_0001.jpg,data\calibration\lfw\lfw\Kristin_Davis\Kristin_Davis_0002.jpg,1,0.86186087
1,data\calibration\lfw\lfw\Kristin_Davis\Kristin_Davis_0002.jpg,data\calibration\lfw\lfw\Kristin_Davis\Kristin_Davis_0003.jpg,1,0.75324774
1,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0001.jpg,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0017.jpg,1,0.68436539
1,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0005.jpg,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0010.jpg,1,0.56255037
1,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0007.jpg,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0011.jpg,1,0.58512092
1,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0010.jpg,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0018.jpg,1,0.64531666
1,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0014.jpg,data\calibration\lfw\lfw\Lance_Armstrong\Lance_Armstrong_0017.jpg,1,0.53339261
1,data\calibration\lfw\lfw\Laurent_Jalabert\Laurent_Jalabert_0001.jpg,data\calibration\lfw\lfw\Laurent_Jalabert\Laurent_Jalabert_0002.jpg,1,0.80082607
1,data\calibration\lfw\lfw\Lindsey_Graham\Lindsey_Graham_0001.jpg,data\calibration\lfw\lfw\Lindsey_Graham\Lindsey_Graham_0002.jpg,1,0.70641708
1,data\calibration\lfw\lfw\Lisa_Gottsegen\Lisa_Gottsegen_0001.jpg,data\calibration\lfw\lfw\Lisa_Gottsegen\Lisa_Gottsegen_0002.jpg,1,0.18367459
1,data\calibration\lfw\lfw\Lleyton_Hewitt\Lleyton_Hewitt_0001.jpg,data\calibration\lfw\lfw\Lleyton_Hewitt\Lleyton_Hewitt_0013.jpg,1,0.74079806
1,data\calibration\lfw\lfw\Lleyton_Hewitt\Lleyton_Hewitt_0016.jpg,data\calibration\lfw\lfw\Lleyton_Hewitt\Lleyton_Hewitt_0027.jpg,1,0.81512219
1,data\calibration\lfw\lfw\Lleyton_Hewitt\Lleyton_Hewitt_0018.jpg,data\calibration\lfw\lfw\Lleyton_Hewitt\Lleyton_Hewitt_0037.jpg,1,0.65070117
1,data\calibration\lfw\lfw\Lleyton_Hewitt\Lleyton_Hewitt_0024.jpg,data\calibration\lfw\lfw\Lleyton_Hewitt\Lleyton_Hewitt_0036.jpg,1,0.69204450
1,data\calibration\lfw\lfw\Luis_Ernesto_Derbez_Bautista\Luis_Ernesto_Derbez_Bautista_0003.jpg,data\calibration\lfw\lfw\Luis_Ernesto_Derbez_Bautista\Luis_Ernesto_Derbez_Bautista_0006.jpg,1,0.65118200
1,data\calibration\lfw\lfw\Mario_Dumont\Mario_Dumont_0001.jpg,data\calibration\lfw\lfw\Mario_Dumont\Mario_Dumont_0002.jpg,1,0.56354642
1,data\calibration\lfw\lfw\Mark_Wahlberg\Mark_Wahlberg_0001.jpg,data\calibration\lfw\lfw\Mark_Wahlberg\Mark_Wahlberg_0003.jpg,1,0.50526237
1,data\calibration\lfw\lfw\Mark_Wahlberg\Mark_Wahlberg_0002.jpg,data\calibration\lfw\lfw\Mark_Wahlberg\Mark_Wahlberg_0003.jpg,1,0.70067692
1,data\calibration\lfw\lfw\Mark_Wahlberg\Mark_Wahlberg_0002.jpg,data\calibration\lfw\lfw\Mark_Wahlberg\Mark_Wahlberg_0004.jpg,1,0.74765182
1,data\calibration\lfw\lfw\Marlene_Weingartner\Marlene_Weingartner_0001.jpg,data\calibration\lfw\lfw\Marlene_Weingartner\Marlene_Weingartner_0002.jpg,1,0.48310453
1,data\calibration\lfw\lfw\Martha_Bowen\Martha_Bowen_0001.jpg,data\calibration\lfw\lfw\Martha_Bowen\Martha_Bowen_0002.jpg,1,0.15697357
1,data\calibration\lfw\lfw\Martin_Cauchon\Martin_Cauchon_0001.jpg,data\calibration\lfw\lfw\Martin_Cauchon\Martin_Cauchon_0002.jpg,1,0.80678320
1,data\calibration\lfw\lfw\Martin_Hoellwarth\Martin_Hoellwarth_0001.jpg,data\calibration\lfw\lfw\Martin_Hoellwarth\Martin_Hoellwarth_0002.jpg,1,0.59800953
1,data\calibration\lfw\lfw\Martin_Sheen\Martin_Sheen_0001.jpg,data\calibration\lfw\lfw\Martin_Sheen\Martin_Sheen_0002.jpg,1,0.73068976
1,data\calibration\lfw\lfw\Matthew_Broderick\Matthew_Broderick_0001.jpg,data\calibration\lfw\lfw\Matthew_Broderick\Matthew_Broderick_0004.jpg,1,0.52066988
1,data\calibration\lfw\lfw\Matthew_Broderick\Matthew_Broderick_0002.jpg,data\calibration\lfw\lfw\Matthew_Broderick\Matthew_Broderick_0003.jpg,1,0.62618911
1,data\calibration\lfw\lfw\Mike_Krzyzewski\Mike_Krzyzewski_0001.jpg,data\calibration\lfw\lfw\Mike_Krzyzewski\Mike_Krzyzewski_0006.jpg,1,0.71680349
1,data\calibration\lfw\lfw\Mikhail_Gorbachev\Mikhail_Gorbachev_0001.jpg,data\calibration\lfw\lfw\Mikhail_Gorbachev\Mikhail_Gorbachev_0002.jpg,1,0.69492000
1,data\calibration\lfw\lfw\Monica_Bellucci\Monica_Bellucci_0001.jpg,data\calibration\lfw\lfw\Monica_Bellucci\Monica_Bellucci_0004.jpg,1,0.10430980
1,data\calibration\lfw\lfw\Monica_Bellucci\Monica_Bellucci_0002.jpg,data\calibration\lfw\lfw\Monica_Bellucci\Monica_Bellucci_0004.jpg,1,0.07564000
1,data\calibration\lfw\lfw\Naomi_Campbell\Naomi_Campbell_0001.jpg,data\calibration\lfw\lfw\Naomi_Campbell\Naomi_Campbell_0002.jpg,1,0.68146551
1,data\calibration\lfw\lfw\Nestor_Kirchner\Nestor_Kirchner_0003.jpg,data\calibration\lfw\lfw\Nestor_Kirchner\Nestor_Kirchner_0030.jpg,1,0.67229730
1,data\calibration\lfw\lfw\Nestor_Kirchner\Nestor_Kirchner_0012.jpg,data\calibration\lfw\lfw\Nestor_Kirchner\Nestor_Kirchner_0021.jpg,1,0.76568276
1,data\calibration\lfw\lfw\Nestor_Kirchner\Nestor_Kirchner_0017.jpg,data\calibration\lfw\lfw\Nestor_Kirchner\Nestor_Kirchner_0025.jpg,1,0.72548288
1,data\calibration\lfw\lfw\Nicolas_Lapentti\Nicolas_Lapentti_0001.jpg,data\calibration\lfw\lfw\Nicolas_Lapentti\Nicolas_Lapentti_0002.jpg,1,0.71641010
1,data\calibration\lfw\lfw\Noah_Wyle\Noah_Wyle_0002.jpg,data\calibration\lfw\lfw\Noah_Wyle\Noah_Wyle_0003.jpg,1,0.72093594
1,data\calibration\lfw\lfw\Nora_Bendijo\Nora_Bendijo_0001.jpg,data\calibration\lfw\lfw\Nora_Bendijo\Nora_Bendijo_0002.jpg,1,0.25533372
1,data\calibration\lfw\lfw\Nursultan_Nazarbayev\Nursultan_Nazarbayev_0001.jpg,data\calibration\lfw\lfw\Nursultan_Nazarbayev\Nursultan_Nazarbayev_0002.jpg,1,0.58104950
1,data\calibration\lfw\lfw\Pamela_Anderson\Pamela_Anderson_0001.jpg,data\calibration\lfw\lfw\Pamela_Anderson\Pamela_Anderson_0002.jpg,1,0.56129926
1,data\calibration\lfw\lfw\Pamela_Anderson\Pamela_Anderson_0001.jpg,data\calibration\lfw\lfw\Pamela_Anderson\Pamela_Anderson_0005.jpg,1,0.00042292
1,data\calibration\lfw\lfw\Patricia_Heaton\Patricia_Heaton_0001.jpg,data\calibration\lfw\lfw\Patricia_Heaton\Patricia_Heaton_0002.jpg,1,0.68751943
1,data\calibration\lfw\lfw\Patty_Schnyder\Patty_Schnyder_0001.jpg,data\calibration\lfw\lfw\Patty_Schnyder\Patty_Schnyder_0002.jpg,1,0.58308011
1,data\calibration\lfw\lfw\Patty_Schnyder\Patty_Schnyder_0002.jpg,data\calibration\lfw\lfw\Patty_Schnyder\Patty_Schnyder_0003.jpg,1,0.55357409
1,data\calibration\lfw\lfw\Patty_Schnyder\Patty_Schnyder_0002.jpg,data\calibration\lfw\lfw\Patty_Schnyder\Patty_Schnyder_0004.jpg,1,0.73502195
1,data\calibration\lfw\lfw\Patty_Schnyder\Patty_Schnyder_0003.jpg,data\calibration\lfw\lfw\Patty_Schnyder\Patty_Schnyder_0004.jpg,1,0.57492799
1,data\calibration\lfw\lfw\Paul_Bremer\Paul_Bremer_0006.jpg,data\calibration\lfw\lfw\Paul_Bremer\Paul_Bremer_0017.jpg,1,0.70062226
1,data\calibration\lfw\lfw\Paul_Bremer\Paul_Bremer_0007.jpg,data\calibration\lfw\lfw\Paul_Bremer\Paul_Bremer_0010.jpg,1,0.77705830
1,data\calibration\lfw\lfw\Paul_Bremer\Paul_Bremer_0009.jpg,data\calibration\lfw\lfw\Paul_Bremer\Paul_Bremer_0015.jpg,1,0.74109578
1,data\calibration\lfw\lfw\Paul_Bremer\Paul_Bremer_0014.jpg,data\calibration\lfw\lfw\Paul_Bremer\Paul_Bremer_0016.jpg,1,0.65713185
1,data\calibration\lfw\lfw\Paul_Sarbanes\Paul_Sarbanes_0001.jpg,data\calibration\lfw\lfw\Paul_Sarbanes\Paul_Sarbanes_0003.jpg,1,0.66197395
1,data\calibration\lfw\lfw\Paul_Sarbanes\Paul_Sarbanes_0002.jpg,data\calibration\lfw\lfw\Paul_Sarbanes\Paul_Sarbanes_0003.jpg,1,-0.02092524
1,data\calibration\lfw\lfw\Paul_William_Hurley\Paul_William_Hurley_0001.jpg,data\calibration\lfw\lfw\Paul_William_Hurley\Paul_William_Hurley_0002.jpg,1,0.77838224
1,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0001.jpg,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0006.jpg,1,0.72093862
1,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0002.jpg,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0016.jpg,1,0.75502801
1,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0003.jpg,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0010.jpg,1,0.79109085
1,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0004.jpg,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0014.jpg,1,0.73931295
1,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0005.jpg,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0007.jpg,1,0.60476512
1,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0005.jpg,data\calibration\lfw\lfw\Pervez_Musharraf\Pervez_Musharraf_0015.jpg,1,0.69145268
1,data\calibration\lfw\lfw\Phil_Gramm\Phil_Gramm_0001.jpg,data\calibration\lfw\lfw\Phil_Gramm\Phil_Gramm_0002.jpg,1,0.62669826
1,data\calibration\lfw\lfw\Prince_Edward\Prince_Edward_0001.jpg,data\calibration\lfw\lfw\Prince_Edward\Prince_Edward_0002.jpg,1,0.62895095
1,data\calibration\lfw\lfw\Ricardo_Lagos\Ricardo_Lagos_0003.jpg,data\calibration\lfw\lfw\Ricardo_Lagos\Ricardo_Lagos_0012.jpg,1,0.78905362
1,data\calibration\lfw\lfw\Ricardo_Lagos\Ricardo_Lagos_0023.jpg,data\calibration\lfw\lfw\Ricardo_Lagos\Ricardo_Lagos_0027.jpg,1,0.75331062
1,data\calibration\lfw\lfw\Ricardo_Monasterio\Ricardo_Monasterio_0001.jpg,data\calibration\lfw\lfw\Ricardo_Monasterio\Ricardo_Monasterio_0002.jpg,1,0.75911415
1,data\calibration\lfw\lfw\Rich_Gannon\Rich_Gannon_0001.jpg,data\calibration\lfw\lfw\Rich_Gannon\Rich_Gannon_0002.jpg,1,0.79869682
1,data\calibration\lfw\lfw\Rick_Perry\Rick_Perry_0001.jpg,data\calibration\lfw\lfw\Rick_Perry\Rick_Perry_0004.jpg,1,0.72771537
1,data\calibration\lfw\lfw\Rick_Perry\Rick_Perry_0001.jpg,data\calibration\lfw\lfw\Rick_Perry\Rick_Perry_0005.jpg,1,0.67043966
1,data\calibration\lfw\lfw\Rick_Perry\Rick_Perry_0002.jpg,data\calibration\lfw\lfw\Rick_Perry\Rick_Perry_0004.jpg,1,0.70568907
1,data\calibration\lfw\lfw\Rick_Perry\Rick_Perry_0003.jpg,data\calibration\lfw\lfw\Rick_Perry\Rick_Perry_0004.jpg,1,0.85768420
1,data\calibration\lfw\lfw\Robert_Bonner\Robert_Bonner_0002.jpg,data\calibration\lfw\lfw\Robert_Bonner\Robert_Bonner_0003.jpg,1,0.72130603
1,data\calibration\lfw\lfw\Robert_Evans\Robert_Evans_0002.jpg,data\calibration\lfw\lfw\Robert_Evans\Robert_Evans_0003.jpg,1,0.64079213
1,data\calibration\lfw\lfw\Robert_Fico\Robert_Fico_0001.jpg,data\calibration\lfw\lfw\Robert_Fico\Robert_Fico_0002.jpg,1,0.79928303
1,data\calibration\lfw\lfw\Romano_Prodi\Romano_Prodi_0003.jpg,data\calibration\lfw\lfw\Romano_Prodi\Romano_Prodi_0005.jpg,1,0.53886801
1,data\calibration\lfw\lfw\Roy_Moore\Roy_Moore_0002.jpg,data\calibration\lfw\lfw\Roy_Moore\Roy_Moore_0005.jpg,1,0.71393257
1,data\calibration\lfw\lfw\Roy_Moore\Roy_Moore_0003.jpg,data\calibration\lfw\lfw\Roy_Moore\Roy_Moore_0006.jpg,1,0.61235112
1,data\calibration\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0001.jpg,data\calibration\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0002.jpg,1,0.67549062
1,data\calibration\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0001.jpg,data\calibration\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0004.jpg,1,0.57076645
1,data\calibration\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0002.jpg,data\calibration\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0003.jpg,1,0.72989732
1,data\calibration\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0002.jpg,data\calibration\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0004.jpg,1,0.54858786
1,data\calibration\lfw\lfw\Saeb_Erekat\Saeb_Erekat_0001.jpg,data\calibration\lfw\lfw\Saeb_Erekat\Saeb_Erekat_0002.jpg,1,-0.03252682
1,data\calibration\lfw\lfw\Sam_Bith\Sam_Bith_0001.jpg,data\calibration\lfw\lfw\Sam_Bith\Sam_Bith_0002.jpg,1,0.76013482
1,data\calibration\lfw\lfw\Sam_Bith\Sam_Bith_0001.jpg,data\calibration\lfw\lfw\Sam_Bith\Sam_Bith_0003.jpg,1,0.64312744
1,data\calibration\lfw\lfw\Sam_Bith\Sam_Bith_0002.jpg,data\calibration\lfw\lfw\Sam_Bith\Sam_Bith_0003.jpg,1,0.60661411
1,data\calibration\lfw\lfw\Sean_Hayes\Sean_Hayes_0001.jpg,data\calibration\lfw\lfw\Sean_Hayes\Sean_Hayes_0002.jpg,1,0.81042194
1,data\calibration\lfw\lfw\Sergio_Garcia\Sergio_Garcia_0001.jpg,data\calibration\lfw\lfw\Sergio_Garcia\Sergio_Garcia_0002.jpg,1,0.70816404
1,data\calibration\lfw\lfw\Silvia_Farina_Elia\Silvia_Farina_Elia_0001.jpg,data\calibration\lfw\lfw\Silvia_Farina_Elia\Silvia_Farina_Elia_0002.jpg,1,0.72678208
1,data\calibration\lfw\lfw\Steve_Ballmer\Steve_Ballmer_0001.jpg,data\calibration\lfw\lfw\Steve_Ballmer\Steve_Ballmer_0002.jpg,1,0.65944493
1,data\calibration\lfw\lfw\Steve_Ballmer\Steve_Ballmer_0001.jpg,data\calibration\lfw\lfw\Steve_Ballmer\Steve_Ballmer_0003.jpg,1,0.67164791
1,data\calibration\lfw\lfw\Stockard_Channing\Stockard_Channing_0001.jpg,data\calibration\lfw\lfw\Stockard_Channing\Stockard_Channing_0003.jpg,1,0.64346355
1,data\calibration\lfw\lfw\Stockard_Channing\Stockard_Channing_0002.jpg,data\calibration\lfw\lfw\Stockard_Channing\Stockard_Channing_0003.jpg,1,0.60359830
1,data\calibration\lfw\lfw\Terry_McAuliffe\Terry_McAuliffe_0001.jpg,data\calibration\lfw\lfw\Terry_McAuliffe\Terry_McAuliffe_0002.jpg,1,0.60963333
1,data\calibration\lfw\lfw\Terry_McAuliffe\Terry_McAuliffe_0001.jpg,data\calibration\lfw\lfw\Terry_McAuliffe\Terry_McAuliffe_0003.jpg,1,0.70789021
1,data\calibration\lfw\lfw\Thomas_Rupprath\Thomas_Rupprath_0001.jpg,data\calibration\lfw\lfw\Thomas_Rupprath\Thomas_Rupprath_0003.jpg,1,0.47900769
1,data\calibration\lfw\lfw\Thomas_Rupprath\Thomas_Rupprath_0002.jpg,data\calibration\lfw\lfw\Thomas_Rupprath\Thomas_Rupprath_0003.jpg,1,0.63945109
1,data\calibration\lfw\lfw\Tom_Ridge\Tom_Ridge_0006.jpg,data\calibration\lfw\lfw\Tom_Ridge\Tom_Ridge_0016.jpg,1,0.63284189
1,data\calibration\lfw\lfw\Tom_Ridge\Tom_Ridge_0008.jpg,data\calibration\lfw\lfw\Tom_Ridge\Tom_Ridge_0025.jpg,1,0.62534451
1,data\calibration\lfw\lfw\Tom_Ridge\Tom_Ridge_0009.jpg,data\calibration\lfw\lfw\Tom_Ridge\Tom_Ridge_0026.jpg,1,0.65512955
1,data\calibration\lfw\lfw\Tom_Ridge\Tom_Ridge_0018.jpg,data\calibration\lfw\lfw\Tom_Ridge\Tom_Ridge_0022.jpg,1,0.78095418
1,data\calibration\lfw\lfw\Tommy_Haas\Tommy_Haas_0004.jpg,data\calibration\lfw\lfw\Tommy_Haas\Tommy_Haas_0005.jpg,1,0.62372822
1,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0001.jpg,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0002.jpg,1,0.62604660
1,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0001.jpg,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0007.jpg,1,0.64509839
1,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0002.jpg,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0008.jpg,1,0.78033745
1,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0004.jpg,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0008.jpg,1,0.79821450
1,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0006.jpg,data\calibration\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0009.jpg,1,0.72943121
1,data\calibration\lfw\lfw\Tomoko_Hagiwara\Tomoko_Hagiwara_0001.jpg,data\calibration\lfw\lfw\Tomoko_Hagiwara\Tomoko_Hagiwara_0002.jpg,1,0.66722971
1,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0001.jpg,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0002.jpg,1,0.68720901
1,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0002.jpg,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0003.jpg,1,0.65939057
1,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0002.jpg,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0008.jpg,1,0.69386095
1,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0006.jpg,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0011.jpg,1,0.70829850
1,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0007.jpg,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0010.jpg,1,0.69512260
1,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0008.jpg,data\calibration\lfw\lfw\Trent_Lott\Trent_Lott_0016.jpg,1,0.66822410
1,data\calibration\lfw\lfw\Tsutomu_Takebe\Tsutomu_Takebe_0001.jpg,data\calibration\lfw\lfw\Tsutomu_Takebe\Tsutomu_Takebe_0002.jpg,1,0.76869094
1,data\calibration\lfw\lfw\Tyler_Hamilton\Tyler_Hamilton_0001.jpg,data\calibration\lfw\lfw\Tyler_Hamilton\Tyler_Hamilton_0002.jpg,1,0.56820691
1,data\calibration\lfw\lfw\Tyra_Banks\Tyra_Banks_0001.jpg,data\calibration\lfw\lfw\Tyra_Banks\Tyra_Banks_0002.jpg,1,0.71258569
1,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0002.jpg,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0004.jpg,1,0.66687310
1,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0002.jpg,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0005.jpg,1,0.66401738
1,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0002.jpg,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0006.jpg,1,0.68973517
1,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0004.jpg,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0009.jpg,1,0.75373518
1,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0005.jpg,data\calibration\lfw\lfw\Vaclav_Havel\Vaclav_Havel_0007.jpg,1,0.78707427
1,data\calibration\lfw\lfw\Valerie_Harper\Valerie_Harper_0001.jpg,data\calibration\lfw\lfw\Valerie_Harper\Valerie_Harper_0002.jpg,1,0.66322887
1,data\calibration\lfw\lfw\Vince_Carter\Vince_Carter_0003.jpg,data\calibration\lfw\lfw\Vince_Carter\Vince_Carter_0004.jpg,1,0.68050188
1,data\calibration\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0002.jpg,data\calibration\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0003.jpg,1,0.84212625
1,data\calibration\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0002.jpg,data\calibration\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0007.jpg,1,0.82180607
1,data\calibration\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0004.jpg,data\calibration\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0005.jpg,1,0.80741274
1,data\calibration\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0004.jpg,data\calibration\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0007.jpg,1,0.74399143
1,data\calibration\lfw\lfw\Vincent_Gallo\Vincent_Gallo_0001.jpg,data\calibration\lfw\lfw\Vincent_Gallo\Vincent_Gallo_0002.jpg,1,0.81303388
1,data\calibration\lfw\lfw\Vitali_Klitschko\Vitali_Klitschko_0001.jpg,data\calibration\lfw\lfw\Vitali_Klitschko\Vitali_Klitschko_0002.jpg,1,0.53782308
1,data\calibration\lfw\lfw\Vitali_Klitschko\Vitali_Klitschko_0003.jpg,data\calibration\lfw\lfw\Vitali_Klitschko\Vitali_Klitschko_0004.jpg,1,0.53853577
1,data\calibration\lfw\lfw\William_Macy\William_Macy_0001.jpg,data\calibration\lfw\lfw\William_Macy\William_Macy_0004.jpg,1,0.73759598
1,data\calibration\lfw\lfw\William_Macy\William_Macy_0002.jpg,data\calibration\lfw\lfw\William_Macy\William_Macy_0004.jpg,1,0.56910759
1,data\calibration\lfw\lfw\William_Macy\William_Macy_0003.jpg,data\calibration\lfw\lfw\William_Macy\William_Macy_0004.jpg,1,0.89963347
1,data\calibration\lfw\lfw\Woody_Allen\Woody_Allen_0002.jpg,data\calibration\lfw\lfw\Woody_Allen\Woody_Allen_0004.jpg,1,0.59308201
1,data\calibration\lfw\lfw\Woody_Allen\Woody_Allen_0003.jpg,data\calibration\lfw\lfw\Woody_Allen\Woody_Allen_0005.jpg,1,0.65841144
1,data\calibration\lfw\lfw\Yukiko_Okudo\Yukiko_Okudo_0001.jpg,data\calibration\lfw\lfw\Yukiko_Okudo\Yukiko_Okudo_0002.jpg,1,0.39328146
1,data\calibration\lfw\lfw\Zico\Zico_0001.jpg,data\calibration\lfw\lfw\Zico\Zico_0002.jpg,1,0.79820764
1,data\calibration\lfw\lfw\Zico\Zico_0002.jpg,data\calibration\lfw\lfw\Zico\Zico_0003.jpg,1,0.81501019
1,data\calibration\lfw\lfw\Abdel_Madi_Shabneh\Abdel_Madi_Shabneh_0001.jpg,data\calibration\lfw\lfw\Dean_Barker\Dean_Barker_0001.jpg,0,0.07332977
1,data\calibration\lfw\lfw\Abdel_Madi_Shabneh\Abdel_Madi_Shabneh_0001.jpg,data\calibration\lfw\lfw\Giancarlo_Fisichella\Giancarlo_Fisichella_0001.jpg,0,-0.03238386
1,data\calibration\lfw\lfw\Abdel_Madi_Shabneh\Abdel_Madi_Shabneh_0001.jpg,data\calibration\lfw\lfw\Mikhail_Gorbachev\Mikhail_Gorbachev_0001.jpg,0,-0.07888878
1,data\calibration\lfw\lfw\Abdul_Rahman\Abdul_Rahman_0001.jpg,data\calibration\lfw\lfw\Portia_de_Rossi\Portia_de_Rossi_0001.jpg,0,0.02212005
1,data\calibration\lfw\lfw\Abel_Pacheco\Abel_Pacheco_0001.jpg,data\calibration\lfw\lfw\Jong_Thae_Hwa\Jong_Thae_Hwa_0002.jpg,0,0.08130021
1,data\calibration\lfw\lfw\Abel_Pacheco\Abel_Pacheco_0002.jpg,data\calibration\lfw\lfw\Jean-Francois_Lemounier\Jean-Francois_Lemounier_0001.jpg,0,-0.11299970
